danceability,energy,track_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.522,0.937,8,-5.926,0,0.102,0.000723,0.0109,0.201,0.507,160.019,296394,False,4,Poser,Sons of Vengeance,0d4lag2Z9AGIgmGTZwvX0G
0.305,0.886,2,-6.246,0,0.124,0.000507,0.0294,0.0943,0.136,86.399,473057,False,5,Forbidden,Sons of Vengeance,2l69dv51n5dmA3BMGkOAJV
0.451,0.909,2,-6.018,1,0.102,2.87e-05,0.137,0.0843,0.531,84.925,198843,True,3,Tattered Revolver,Sons of Vengeance,4BuzUiI9ZN1auPrAKEkpU4
0.696,0.136,2,-17.468,1,0.0435,0.835,0.000331,0.0598,0.536,88.815,167787,False,3,I'll Come Alive,Berry C. Alcorn,1jVc3jpp2NxS1q9PeHXsNx
0.73,0.279,2,-12.359,0,0.0368,0.88,8.37e-05,0.094,0.397,112.444,153391,False,3,This Ain't Love,Berry C. Alcorn,7gVPEwVkDXKNixd32of9sE
0.774,0.352,5,-12.318,0,0.0467,0.883,1.96e-05,0.111,0.816,104.334,147122,False,3,We All Get Fooled,Berry C. Alcorn,1p5VvJaeT73u3S6zdlrHbc
0.481,0.293,7,-12.93,1,0.0287,0.628,7.4e-05,0.103,0.55,79.629,185063,False,3,Fine Lady,Berry C. Alcorn,4f9ZJXSyMixy112BfnRBos
0.479,0.362,5,-9.495,0,0.031,0.939,0.037,0.102,0.15,111.698,167973,False,3,Love Monkey,Berry C. Alcorn,1nwgHmJUnvsJluFyCFml8O
0.823,0.434,7,-6.837,1,0.0386,0.64,0.0,0.114,0.775,119.28,190868,False,3,Reggae Woman,Berry C. Alcorn,4ls55FIkBrWbubMyafcW6h
0.564,0.488,7,-7.498,1,0.0281,0.606,0.0,0.158,0.662,83.056,149444,False,3,Don't Spare the Water,Berry C. Alcorn,4OXhaGFipwvQ06HcZGsg9V
0.771,0.493,1,-12.6,0,0.0325,0.721,0.043,0.083,0.963,115.172,134211,False,3,Wonder Brigade,Berry C. Alcorn,4udGukkf1H8ZuFPOXoy4qq
0.718,0.302,9,-11.9,0,0.0345,0.885,0.0159,0.0719,0.727,120.115,208747,False,3,Mi Fuego,Berry C. Alcorn,5dSFwxbXMAgAkS7kk1ifWI
0.423,0.142,7,-18.743,1,0.0342,0.82,2.45e-05,0.097,0.187,115.685,210651,False,3,My Sweet Love,Berry C. Alcorn,5gyjHOCvn29if27iNr08BG
0.855,0.646,6,-7.195,0,0.0997,0.228,0.0,0.327,0.401,119.012,147278,True,15,2nite,Kill BAM,57fNTZXSDXyP8YvXnS87U0
0.834,0.151,0,-15.337,1,0.123,0.143,0.00355,0.187,0.842,125.999,66038,True,13,POW,LILUZI,01SUr65WqL4Y6T1Ak60xB0
0.623,0.292,7,-12.696,1,0.0545,0.476,0.0,0.118,0.0674,134.207,200829,False,13,One Day,G Les Anxious,1Q9V5f2wFs3x2F4rN5sW76
0.722,0.582,1,-8.363,1,0.0584,0.412,0.00584,0.139,0.322,145.071,145655,True,13,2 Bad,Jaylaflame,3oTwYUkJJqRfUAQeWHFzn0
0.513,0.844,5,-4.978,0,0.0298,0.206,0.737,0.151,0.782,99.917,118061,False,15,Grandmaster,Addison Mueller,7rXPa3qhAV1ElRE9cpfYbU
0.293,0.702,3,-8.035,0,0.0471,0.0243,0.0,0.258,0.443,158.047,177989,False,13,What Would She Know,Asher cataldo,1dhm7CuEyhq4OJuEPydgB0
0.776,0.512,9,-11.832,1,0.435,0.202,0.0,0.214,0.438,137.009,150465,True,3,Free Rondo,Nawfside Deuce,7nR4FpS5XuWL3BucdtrtVE
0.789,0.784,1,-7.87,1,0.275,0.0632,0.0,0.319,0.565,98.074,157848,True,1,thebreakdown CMGTy,Nawfside Deuce,7DD10Pbixcj4cFzVqh3A75
0.767,0.546,5,-9.307,0,0.272,0.0322,0.0,0.249,0.118,130.15,154227,True,1,Burried ta me,Nawfside Deuce,1Gdv6Ho7X5sxFebIuLw1M2
0.885,0.535,8,-7.104,0,0.365,0.225,0.0,0.118,0.406,84.995,87719,True,1,ski mask,Nawfside Deuce,4uSZY8cFpYJLeTMUQLvfnN
0.852,0.57,1,-8.386,1,0.308,0.017,0.0,0.0833,0.59,117.95,149520,True,1,Please Deuce,Nawfside Deuce,55ox6iy6AvrrbNKZwV9qoE
0.883,0.673,8,-6.147,1,0.188,0.0603,0.0,0.278,0.261,142.972,208680,True,1,6iGGest GoriL7a,Nawfside Deuce,6D3ALpDuEdHsEHHi163MLr
0.763,0.677,4,-8.695,1,0.399,0.129,0.0,0.274,0.495,165.687,199176,True,1,SSSSSSSSSSS,Nawfside Deuce,51AW6AMpEMIFIFrWuIxwAm
0.761,0.771,1,-5.159,1,0.253,0.0116,0.0,0.344,0.273,97.895,124872,True,1,Fukk Dese niggasx2,Nawfside Deuce,1g1WFUyL0anlZcufL47wAH
0.592,0.679,5,-10.809,0,0.12,0.39,0.0,0.0866,0.905,130.855,148532,True,1,Money,Nawfside Deuce,4qiX73meWDtdKdX6VPeb3l
0.533,0.597,10,-8.423,1,0.581,0.0304,0.0,0.145,0.265,124.755,210077,True,1,Nawfside,Nawfside Deuce,5TypFBit4iBVrjBRZCLo3a
0.763,0.677,4,-8.695,1,0.399,0.129,0.0,0.274,0.495,165.687,199176,True,1,4rc,Nawfside Deuce,7mlc7ZgzcTXcP4Iren9naQ
0.835,0.485,8,-8.59,1,0.189,0.789,0.000458,0.616,0.483,130.037,169143,True,1,From Da Nawf (ZMIX),Nawfside Deuce,3DWdBFMtlwscEBYy1SLmRs
0.885,0.386,6,-14.511,1,0.0587,0.416,0.0234,0.145,0.263,120.0,162376,True,1,6DoubleGDeuce,Nawfside Deuce,6tPGuO2vhzkBoKyNDgfRvo
0.712,0.505,10,-10.768,0,0.354,0.314,0.0,0.294,0.643,143.882,214439,True,1,soldierXdojo,Nawfside Deuce,1syTLQnnjtJyfIDKjen3D4
0.829,0.537,8,-10.483,1,0.521,0.38,0.0,0.127,0.701,145.893,159984,True,1,NoHookMF,Nawfside Deuce,4zuaIqBRGyWdBiTfeRpr6S
0.689,0.748,1,-8.61,1,0.419,0.479,3.7e-05,0.376,0.753,130.419,137568,True,1,broke,Nawfside Deuce,0lLnZIJGmfKMNG6p1yGors
0.819,0.539,11,-5.523,1,0.0872,0.607,3.46e-06,0.102,0.367,133.97,205368,True,1,apXdeuce,Nawfside Deuce,3s5mOY4265tySzEXtudJw8
0.785,0.728,1,-3.349,1,0.213,0.196,0.0,0.0975,0.16,140.012,123888,True,2,GDeuce,Nawfside Deuce,0PA7NnX8hA0mmEwr6zHWdv
0.862,0.622,1,-4.78,0,0.112,0.0843,0.0,0.122,0.224,136.014,126096,True,1,NoHook3,Nawfside Deuce,51oG8tKnokQj2ZhkrNUTxm
0.571,0.916,4,-3.938,0,0.123,0.241,0.0,0.92,0.46,142.969,213984,True,1,50kX.22,Nawfside Deuce,35oUIBhzIYNyWPof96wfNC
0.639,0.673,7,-7.779,1,0.384,0.42,0.0,0.0989,0.889,113.136,150288,True,1,FDN4,Nawfside Deuce,0UIIMLmbpqw2EEiktPE63H
0.547,0.628,0,-6.027,1,0.0291,0.651,0.0,0.0981,0.555,103.767,218080,False,7,Mi Ultimo Aliento,Jor Posada,14QQHikkPcmSk5ctHQ9l6W
0.602,0.612,10,-6.463,1,0.0282,0.646,0.000331,0.323,0.587,103.693,208427,False,5,Mi Corazon y Tus Mentiras,Jor Posada,6jJ2tf9K2Jqe6uYNXJy47t
0.676,0.649,0,-6.937,1,0.0692,0.482,1.46e-06,0.149,0.967,163.901,194853,False,3,Las Ganas,Jor Posada,2JPAY3dx4jWpBInOBqR1hy
0.741,0.736,5,-4.846,1,0.0569,0.568,0.0,0.036,0.925,105.846,175560,False,2,La Vida Me da Sorpresas,Jor Posada,0HPYYP6zne8kGxSVmpNk0a
0.568,0.491,2,-7.449,0,0.0253,0.618,0.239,0.237,0.371,86.88,268747,False,1,Ansias de Amor,Jor Posada,1IRogUsob4kJ4FOv9FTq5h
0.555,0.669,0,-6.168,1,0.0272,0.394,0.000155,0.274,0.722,105.889,194533,False,3,Me Equivoque Contigo,Jor Posada,2Vx4mcVpvIE9PpVubLTcAu
0.83,0.554,0,-6.412,1,0.044,0.29,1.52e-05,0.176,0.961,112.99,189933,False,1,Algo Esta Pasando ( Sin Mi ),Jor Posada,15sY3zNaJ8BzyXd6Ar0J9f
0.693,0.662,2,-5.555,1,0.0467,0.501,0.0,0.0348,0.857,103.717,192240,False,2,Ya Estufas,Jor Posada,7ttLof2DxxD2fblzjiVGZj
0.671,0.671,5,-5.777,1,0.056,0.67,2.17e-06,0.233,0.875,106.768,157693,False,2,Como el Sol,Jor Posada,7nKulD0E2hxwzLtyA9wgzC
0.304,0.488,5,-8.879,1,0.0307,0.628,0.91,0.15,0.158,172.064,258013,False,1,Recuerdos,Jor Posada,4VDOsLoNjqIwHHnfNbWKPY
0.779,0.626,2,-7.76,0,0.226,0.174,0.0,0.207,0.486,86.037,176901,True,14,How I Feel,LUCKY3RD,47P4vokdklBmvZ0uSDgRPD
0.377,0.548,2,-4.273,0,0.0325,0.0754,3.47e-05,0.107,0.269,180.838,248813,False,10,By My Side,Ear Ringers,7KTWmbmvyGdepk1h5IpSXi
0.551,0.812,4,-2.425,0,0.0423,0.0019,0.000104,0.087,0.517,96.377,211653,False,10,A Million Miles From Home,Ear Ringers,092BcKigAIgI46H160yJMQ
0.497,0.388,8,-9.702,0,0.154,0.456,0.0389,0.0889,0.558,142.229,29253,True,0,Intro,Swishahouse,6sGWPKjj7iTme5RARit99X
0.695,0.833,1,-3.48,1,0.127,0.0188,0.0,0.312,0.663,144.255,28160,True,0,# One Mix,Swishahouse,6QgyJ2lkpRhDYXa99qNrR8
0.83,0.633,1,-6.231,1,0.128,0.0365,0.0,0.334,0.623,144.077,241413,True,2,# One,Swishahouse,05zl0Q2TSySnPhGOiU1YrL
0.771,0.721,1,-4.535,1,0.258,0.016,0.0,0.395,0.331,144.492,238493,True,0,Body Rock,Swishahouse,5Fs1XUEGThStLfgXEAIyDc
0.725,0.704,1,-3.749,1,0.161,0.091,0.0,0.44,0.375,72.238,246827,True,1,Country Star,Swishahouse,022MlDAFhuXAcq3LWstQtY
0.734,0.659,1,-2.967,1,0.258,0.00593,0.0,0.475,0.378,144.333,179533,True,1,Raised Me,Swishahouse,0IM9PlX58lRLt5zikJcR9p
0.742,0.806,1,-5.966,1,0.255,0.0217,0.0,0.19,0.622,72.101,279653,True,1,Ghetto Platinum,Swishahouse,4PxlQwLtOeMAoRVYC6AOyU
0.803,0.668,1,-5.281,1,0.229,0.0164,0.0,0.1,0.605,144.235,133093,True,1,Freestyle,Swishahouse,1I6uDQlRqryEL2YktwMXQs
0.777,0.687,1,-4.862,0,0.138,0.172,0.0,0.295,0.713,144.185,246173,True,0,U Know Me,Swishahouse,6SCIgIAbMXXi6IWGEE0GYJ
0.765,0.666,1,-5.186,1,0.207,0.0767,0.0,0.719,0.781,144.502,225907,True,0,Problemz,Swishahouse,2pA9A1ZmRbxPN2r7vWVW3a
0.633,0.7,10,-3.799,0,0.415,0.341,0.000135,0.33,0.852,144.115,345667,True,1,Renegade,Swishahouse,4G6oUWJVw9VCfhO9QEt8wX
0.551,0.736,7,-6.227,1,0.295,0.108,0.459,0.172,0.443,143.302,398080,True,1,No More Pain,Swishahouse,42AWDckGb9GuSHxBUhG6JY
0.909,0.58,8,-6.46,0,0.191,0.0448,7.66e-06,0.0983,0.373,127.885,322813,True,9,Freestyle,Swishahouse,6B5f0caLX7iy0D5XuWY7YF
0.784,0.612,11,-6.651,1,0.0442,0.0796,0.247,0.63,0.407,127.802,210373,True,1,Just Can't,Swishahouse,0F3kxvO77TM3elypG9eJmh
0.888,0.757,9,-6.183,0,0.133,0.112,0.0,0.16,0.891,127.94,210133,True,2,Roll Out,Swishahouse,4KytqbOf7W1R6P2moNuIug
0.792,0.842,1,-5.193,1,0.0769,0.337,3.4e-06,0.587,0.709,127.846,277787,True,1,Raise Up,Swishahouse,27ad98w9E95MP04DJMHOvm
0.917,0.635,6,-7.017,0,0.135,0.163,6.43e-05,0.137,0.501,130.312,357360,True,0,Beep Freak,Swishahouse,1aV9gaWzujNEJDh3MzFk5e
0.835,0.817,1,-6.685,1,0.179,0.0267,0.00168,0.316,0.503,130.349,434600,True,1,Freestyle,Swishahouse,2SLVZM36Xa2kxGPq4O6SlM
0.749,0.843,1,-5.777,1,0.0441,0.132,4.29e-05,0.268,0.498,130.306,284387,True,1,Freestyle,Swishahouse,2sUVQU4arbVXvTVSCmicQO
0.314,0.523,7,-9.419,0,0.131,0.129,0.0,0.1,0.0778,179.811,141500,False,12,Hide,BlueStar,40Zhz7FwJMFPaDmOokTkYL
0.704,0.355,11,-9.628,1,0.0623,0.244,0.0,0.0714,0.689,86.018,324963,False,14,Better Days,Alexus Hill,69NMeSmC2ts3FA04Ha8rlg
0.501,0.916,1,-6.579,1,0.0561,0.16,0.0163,0.313,0.744,155.031,234677,False,13,Asunder,Beneath,18HQkNMkmYg8oba9g4R6g1
0.559,0.758,0,-7.784,1,0.0464,0.187,0.338,0.216,0.597,139.988,171536,False,0,Visage,Beneath,6MpDGvJ0QeRQ6S3Tf2SdPB
0.543,0.846,1,-7.291,0,0.062,0.125,0.0128,0.49,0.507,145.05,254172,False,0,"The Departure (Speak, Pt. I)",Beneath,6RlLtWj2lSW6kHc2bzHzlj
0.554,0.853,11,-8.063,1,0.046,0.13,0.893,0.136,0.786,129.946,46500,False,0,Poultice,Beneath,1nnYsuezli4ZT3XuP0IMKY
0.479,0.68,1,-8.354,1,0.032,0.0312,0.703,0.51,0.321,74.982,163300,False,0,Worst Eastern,Beneath,5TaU4hP5VkvZnSPUNJp1Gu
0.664,0.824,4,-7.921,0,0.0531,0.169,0.826,0.0943,0.297,119.981,246625,False,0,The Shining Youth,Beneath,2SVzkKpXsQYOlFU2hdpAXg
0.521,0.852,9,-5.789,1,0.0911,0.0157,0.0022,0.177,0.598,139.994,212678,False,0,"Welcome Home (Speak, Pt. II)",Beneath,3DUS7J6bC3YQuTNmwKO70C
0.74,0.171,10,-13.346,1,0.108,0.691,0.926,0.11,0.314,62.005,151227,False,2,There Was Oposition on W. Montgomery - Screwed & Chopped,Pollie Pop,0dJxMVXAGHocLKWuS9VOzs
0.872,0.71,5,-4.965,1,0.0455,0.26,0.756,0.204,0.788,112.257,145519,False,6,Grapples on Veterans Memorial - Screwed & Chopped,Pollie Pop,40oVuLjyzei0sK9wvIRhf8
0.816,0.241,11,-13.7,0,0.174,0.693,0.713,0.0947,0.224,96.324,148406,False,5,Brawlin on Nalden - Screwed & Chopped,Pollie Pop,7CbSX21hGan6gEGy3hgNxZ
0.879,0.392,1,-7.083,1,0.402,0.00862,0.913,0.148,0.131,117.28,159229,False,4,Showdown on Kirkwood - Screwed & Chopped,Pollie Pop,63LyCUG7UsO5sWN8832AQw
0.88,0.352,8,-11.744,1,0.0521,0.0612,0.841,0.128,0.372,118.975,146996,False,2,Disdain on Bow Lane - Screwed & Chopped,Pollie Pop,331aZqyCcJsh7V7Sbx80Y1
0.786,0.409,4,-11.701,0,0.04,0.0192,0.651,0.117,0.18,142.383,134483,False,2,Joust Match on Ella - Screwed & Chopped,Pollie Pop,2tHCzYy6Tmi27Qb8P2aUXA
0.8,0.419,1,-11.157,1,0.0803,0.0214,0.885,0.144,0.149,129.87,148795,False,3,Match Ups on N. Houston Roselyn - Screwed & Chopped,Pollie Pop,4aphNJQsHx5feQTZE4zDRh
0.885,0.516,1,-11.044,0,0.121,0.354,0.738,0.0488,0.448,127.333,123829,False,2,Who's the Best on Wilcrest - Screwed & Chopped,Pollie Pop,6DeHCkPHAb1q1RlV1W6a35
0.934,0.177,9,-11.207,1,0.0848,0.212,0.639,0.131,0.345,121.489,174513,False,2,Beat up That Dork on W. Little York - Screwed & Chopped,Pollie Pop,3ZEOwEZZpi5K0Vzvzywf8E
0.564,0.442,5,-9.953,0,0.0785,0.297,0.801,0.103,0.037,200.968,114737,False,5,Striving for Days on Hayes - Screwed & Chopped,Pollie Pop,41HsoYvwxB47sYx8oleWOf
0.766,0.91,5,-4.215,0,0.0406,0.00077,0.0157,0.057,0.448,126.002,343333,False,0,Push - Kebab & Cream Club Mix,Eric Redd,6GGlcaYztPiq4dp4jRLGvO
0.791,0.715,0,-10.527,1,0.0373,7.43e-05,0.413,0.0274,0.52,125.008,341760,False,0,Push - Big Chief C Club Mix,Eric Redd,31B3VnFGhyvbHY2a4suNpp
0.729,0.593,1,-7.981,1,0.0485,0.000703,0.0251,0.0723,0.865,128.005,363750,False,11,Push - Robert Eibach Anthem Mix,Eric Redd,3tF3le3GDYAwS6WEhBR1D0
0.722,0.534,1,-8.385,1,0.0632,0.000617,0.103,0.0697,0.732,128.012,363750,False,6,Push - Robert Eibach Anthem Dub Mix,Eric Redd,5dJ1mOzK4zmQQdBYm9bcwz
0.776,0.535,11,-8.184,1,0.574,0.154,0.0,0.384,0.28,143.031,202357,True,17,Mr T Flow,Junipgene,38DPJkxZ2aDlkG4vB9BWHX
0.409,0.491,1,-12.703,0,0.262,0.459,0.0,0.24,0.434,136.853,163333,True,13,"Can't Let Up, Pt. 2",Cozi the Artist,7FDga5Uszlx0bKiO4l1KqV
0.61,0.868,2,-6.521,1,0.0304,0.0341,0.0,0.179,0.858,99.986,195000,False,14,Beachbilly,Kyle Coulahan,4MSa4DfAcRkrwoKk0Im1OD
0.376,0.976,8,-4.869,1,0.0555,0.000121,0.000162,0.152,0.703,175.002,262635,False,10,Leave Me Behind,Faith in Failure,06VfuHtm9cL2k8r99CHPgy
0.595,0.91,1,-4.25,1,0.0352,0.0311,1.3e-05,0.119,0.223,105.0,245002,False,10,The Second Part,Faith in Failure,03YsXDLDwx32Bc7N900w8z
0.672,0.789,2,-4.975,1,0.0293,8.72e-05,0.856,0.124,0.482,129.987,170000,False,15,Crossfire,Black Cats,1My0nYvQeG40PogVqRqDpq
0.782,0.629,6,-7.59,0,0.299,0.185,0.0,0.0564,0.504,136.058,104386,True,1,Childhood,Lil E,18jUyqlITihV3KYSI3Zlza
0.368,0.625,2,-7.376,1,0.449,0.16,0.0,0.291,0.164,199.554,188475,True,1,Problem (feat. Murph G),Lil E,2XIEYecS7SEugpTPm5ZFiT
0.714,0.85,1,-6.75,0,0.0433,0.0451,0.0,0.277,0.415,145.999,184112,True,0,Hate,Lil E,3B0gAeNEyGvmXzbexwwYPB
0.568,0.697,11,-4.623,0,0.41,0.109,1.24e-06,0.337,0.659,140.615,253755,True,7,Solid (feat. D Bo & Kevin Gates),Lil E,4d7qQsVP0BKNbmLf7IS54K
0.709,0.573,0,-8.123,1,0.402,0.509,0.0,0.087,0.74,137.292,168177,True,2,I Deserve Ya,Lil E,2vR3F9LE8kUr2IUyoN7VPr
0.732,0.791,1,-5.853,1,0.0463,0.0759,0.0,0.22,0.455,116.057,215224,True,1,Runnin' Out,Lil E,5yopEQEhFvskN7qM15xAdM
0.804,0.631,11,-7.86,1,0.472,0.244,0.0,0.141,0.789,147.001,266163,True,2,Fuckin' Dat (feat. D Bo),Lil E,3m2lBjb7OFhXXcvfrIaDBz
0.753,0.699,8,-6.35,1,0.0349,0.0949,0.0,0.15,0.383,121.975,254799,True,1,Businessman,Lil E,6KH9H9K9XeIQAcxlOI0Yxj
0.43,0.737,1,-10.121,1,0.305,0.337,0.0,0.0359,0.639,81.01,248164,True,2,Young Wild and Reckless,Lil E,7IE2wPwzUda7fksnp4iwWf
0.785,0.527,1,-8.708,1,0.207,0.000816,0.0,0.0954,0.294,149.999,104569,True,1,Be About Ya Paypa (feat. Ray Vicks & Nut),Lil E,51RggfaZxIkSoAyz2OjpIf
0.694,0.794,8,-6.492,1,0.347,0.338,0.0,0.118,0.41,96.001,196468,True,3,All Alone,Lil E,62jUI7h7NE1K3fL7BC36RO
0.476,0.707,6,-7.634,1,0.351,0.313,0.0,0.0403,0.618,140.002,222904,True,1,Lifestyle,Lil E,3KbdfTFQzQn77uIBHpsF17
0.503,0.625,11,-6.695,0,0.306,0.0264,0.0,0.117,0.298,141.938,260311,True,1,Street Life (feat. Kevin Gates),Lil E,1BoP2MTrqoBwyRPpFLior3
0.632,0.542,1,-9.637,1,0.443,0.00437,0.0,0.124,0.772,146.973,174447,True,1,Thugged Out (feat. Ralph),Lil E,0GfMRNrHotdmhxi1NVSOEY
0.758,0.368,1,-11.122,1,0.203,0.00843,0.000748,0.111,0.263,162.103,201510,True,2,Put Ya Face on It,Lil E,5dJlGpwOXnzjBscjEs4HZE
0.528,0.659,1,-6.041,0,0.232,0.0351,0.0,0.0526,0.04,148.099,231681,True,1,Joy,Lil E,5gulPs1YJnGWwIkxDJJaqy
0.458,0.371,9,-12.078,0,0.28,0.332,0.0,0.32,0.182,86.715,254799,True,0,I Ain't Doin' Des 4 Nun (feat. Joka Slaughtaboi),Lil E,2Hy33nxJVURqjElQ0hSD2g
0.511,0.839,4,-6.122,1,0.406,0.191,0.0,0.119,0.656,144.279,186672,True,4,Don't Care,Lil E,5FQyv1fvOB6ADuOQR5j4Vj
0.803,0.74,0,-6.815,0,0.192,0.00679,0.0,0.213,0.592,130.083,194953,True,1,Crash (feat. Nut),Lil E,3aQDDgE3vj2xcCgfGlNSv9
0.741,0.58,1,-9.88,0,0.399,0.257,0.0,0.0724,0.638,129.261,145921,True,14,"I’m Good, Pt. 2",Peezy,5ritWawuyO6EdprubZJ0vA
0.362,0.503,2,-9.734,0,0.0326,0.79,0.875,0.106,0.321,184.035,151127,False,14,Summer Sky,Julie Neway,1tA8qneCnebnsDJ9ZkyBCY
0.83,0.347,10,-12.587,0,0.475,0.284,0.0,0.106,0.844,139.863,113143,True,13,Demon Flow,Snugsworth,7HQqTMICJsnmJQdYlzIw2o
0.568,0.896,10,-4.602,0,0.756,0.0556,0.0,0.109,0.55,189.45,169263,True,15,Old Fashion Or Ego Trip ?,WeSSmont SSkeme,2AHfAvjViFA3tTAMvS27lu
0.594,0.296,0,-15.471,1,0.0335,0.233,0.889,0.115,0.0352,139.371,118035,False,14,Jagged Wire,Dillon Roach,3XnoAYlu522SoXRcV0Q1VC
0.537,0.454,6,-11.667,0,0.419,0.0166,0.0,0.103,0.354,178.264,102583,True,13,Glitch God,36JUNKIE,1towWrI79d0gu4LJ5FwUdU
0.82,0.59,0,-13.534,1,0.0902,0.604,0.0,0.277,0.841,131.976,336387,True,0,Coming Through (feat. Pewee),Homeboy Lopez,1LFsZpIH9LhnbI60zZhgQK
0.716,0.901,1,-5.224,1,0.274,0.407,0.0,0.211,0.446,140.066,197907,True,0,Work (feat. Lil Cas),Homeboy Lopez,4V1h4fyvG8MGyWYMBMJ0KY
0.84,0.196,9,-17.721,1,0.295,0.763,0.0,0.0998,0.358,99.982,287827,True,0,I Just Wanna Smoke (feat. Pewee),Homeboy Lopez,4QTPhDEy193L0LvWwUdZte
0.619,0.49,9,-12.365,0,0.364,0.706,0.0,0.0956,0.681,165.021,267507,True,6,As I Get High (feat. Pewee),Homeboy Lopez,3zRwJYMMgAH3Yy8ieXpjqL
0.69,0.682,1,-9.132,0,0.195,0.0545,0.0,0.0767,0.643,145.987,250253,True,0,World Wide Hustler (feat. Pewee),Homeboy Lopez,1KM21OcLulBHUXWwGtmMng
0.59,0.625,10,-9.773,0,0.434,0.283,0.0,0.316,0.793,120.016,181640,True,0,If You Still Down,Homeboy Lopez,4UilZzulXVsIuvcOJNLhx9
0.771,0.901,7,-6.899,1,0.101,0.124,0.0,0.151,0.862,140.37,205667,True,0,Im High,Homeboy Lopez,5xa7fw2ZsA9LNqT1djnSg2
0.743,0.504,8,-10.919,1,0.248,0.503,0.0,0.0848,0.685,62.339,344320,True,0,Point Blank (feat. Pewee),Homeboy Lopez,1rpbKZa1Z4izxpnCjJss7T
0.623,0.624,2,-9.564,0,0.264,0.675,3.26e-06,0.235,0.676,134.994,217427,True,0,Linwood Park 2,Homeboy Lopez,1puaYrHJZGcFfOn8STpS3a
0.929,0.607,2,-9.435,1,0.251,0.464,0.0,0.2,0.61,105.534,161933,True,0,Movement,Homeboy Lopez,1HvUIFOJ64Wff79UvnpDLl
0.721,0.485,4,-10.151,0,0.0289,0.101,0.0,0.124,0.338,129.98,253973,True,11,Smokin on That,Homeboy Lopez,5HU3dy3O3idek8n3gUnLYE
0.841,0.501,1,-13.954,1,0.085,0.767,0.0,0.098,0.768,119.996,370053,True,0,Coming Through Screwed (feat. Pewee),Homeboy Lopez,311Ayi1L96Noc6GaHRg1CY
0.742,0.86,1,-5.744,1,0.207,0.417,0.0,0.197,0.329,127.295,217733,True,0,Work Screwed (feat. Lil Cas),Homeboy Lopez,7DW8bO9PNgLzw4i0bycBul
0.835,0.468,1,-11.57,1,0.15,0.67,0.0,0.0817,0.651,113.384,378773,True,0,Point Blank Screwed (feat. Pewee),Homeboy Lopez,62KNllqEHITzcD2xpKoKfP
0.896,0.299,1,-12.365,1,0.114,0.0042,0.943,0.104,0.195,105.97,122260,False,14,Naturistic Human,Plank Mike,1KfnAvDa91PEIV5VSLuLDT
0.457,0.206,5,-13.061,0,0.0447,0.894,0.0,0.192,0.418,105.719,190000,False,15,WiLD THiNGS,SENGNAW,5kV3QoqCNpFDDtweynioTo
0.544,0.356,11,-9.455,0,0.0584,0.734,1.62e-05,0.269,0.356,107.246,214640,False,1,This World Is Crazy,Lonely Drifter Karen,1GDUNfXgMKG50wLUpVhDcP
0.445,0.441,0,-8.668,1,0.0253,0.244,7.11e-05,0.471,0.66,99.77,224760,False,2,The Angels Sigh,Lonely Drifter Karen,4fXYzCENwz6ScRK8EKeh8W
0.48,0.246,9,-12.416,1,0.0426,0.853,2.43e-06,0.135,0.254,88.916,186040,False,0,Passengers Of The Night,Lonely Drifter Karen,2kOalFgLLff5kCazD0NTYG
0.818,0.345,7,-10.07,0,0.0629,0.919,0.0478,0.0961,0.871,108.146,65960,False,12,The Owl Moans Low,Lonely Drifter Karen,5m5WcnvETLkCb1oDMKr8mY
0.409,0.417,7,-11.704,0,0.223,0.746,0.000105,0.029,0.307,171.15,234733,False,0,Climb,Lonely Drifter Karen,0N4Y388ZlSNVoyFZMMj5ht
0.501,0.192,0,-11.476,0,0.0355,0.985,0.0642,0.116,0.262,105.167,181133,False,3,Casablanca,Lonely Drifter Karen,3rk3JU3BnyAM8ZesZK6ieU
0.224,0.252,6,-9.194,1,0.0333,0.842,0.0749,0.131,0.123,66.31,243267,False,0,Professor Dragon,Lonely Drifter Karen,3Iwrq77L9uoiVrewegnQiA
0.63,0.389,7,-9.044,1,0.0578,0.696,4.5e-06,0.0905,0.716,164.61,203280,False,0,Salvation,Lonely Drifter Karen,4fMgTyhiRIpB2OZfe4UAxR
0.662,0.319,5,-8.009,0,0.0263,0.451,1.22e-06,0.266,0.419,78.821,173120,False,1,Carousel Horses,Lonely Drifter Karen,3M1BF9lwGhLJPBaesvzEg4
0.429,0.633,9,-9.039,1,0.0672,0.562,5.28e-05,0.0791,0.431,170.282,205267,False,0,True Desire,Lonely Drifter Karen,0fJNU0Efv2FUpEpbFz1qdx
0.473,0.242,9,-11.332,1,0.0538,0.921,1.58e-05,0.387,0.332,96.225,267733,False,0,Giselle,Lonely Drifter Karen,6myxGbgrPNk1AhTtZgIrKz
0.408,0.154,0,-12.26,1,0.039,0.789,0.000311,0.0997,0.0825,90.436,275933,False,0,No True Woman,Lonely Drifter Karen,4RabeBQUiwoND6N4ZXqpSw
0.663,0.426,5,-10.229,1,0.0291,0.307,5.59e-06,0.29,0.322,119.907,231107,False,0,La Hierba Canta,Lonely Drifter Karen,4gighPXkpuQKj7bJ8kUkYs
